Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
67,453,70,2025-03-21,OKC,,CHO,W 141-106,*,29:36,13,18,.722,2,2,1.000,11,16,.688,.778,2,2,1.000,0,6,6,9,1,0,1,2,30,29.9,31
68,454,71,2025-03-23,OKC,@,LAC,W 103-101,*,37:19,7,29,.241,1,7,.143,6,22,.273,.259,11,11,1.000,0,3,3,8,2,2,1,2,26,16.6,0
69,455,72,2025-03-25,OKC,@,SAC,W 121-105,*,32:56,10,23,.435,3,6,.500,7,17,.412,.500,9,10,.900,0,8,8,5,0,0,5,2,32,19.6,13
70,456,73,2025-03-27,OKC,,MEM,W 125-104,*,33:35,15,25,.600,0,2,.000,15,23,.652,.600,7,9,.778,0,3,3,6,3,0,0,0,37,32.8,26
71,457,74,2025-03-29,OKC,,IND,W 132-111,*,31:11,10,23,.435,3,6,.500,7,17,.412,.500,10,12,.833,3,4,7,8,1,0,0,2,33,29.2,17
72,458,75,2025-03-31,OKC,,CHI,W 145-117,*,27:16,9,14,.643,2,2,1.000,7,12,.583,.714,7,7,1.000,0,0,0,12,0,2,2,0,27,28.6,29
73,459,76,2025-04-02,OKC,,DET,W 119-103,*,35:23,10,26,.385,2,7,.286,8,19,.421,.423,11,12,.917,2,4,6,3,3,2,1,1,33,26.1,30
74,460,77,2025-04-04,OKC,@,HOU,L 111-125,*,35:02,10,22,.455,1,6,.167,9,16,.563,.477,1,2,.500,1,3,4,8,3,0,3,2,22,16.6,-6
75,461,78,2025-04-06,OKC,,LAL,L 99-126,*,30:26,12,23,.522,2,5,.400,10,18,.556,.565,0,0,,0,3,3,9,1,1,1,1,26,22.2,-20
76,462,79,2025-04-08,OKC,,LAL,W 136-120,*,36:32,14,26,.538,5,9,.556,9,17,.529,.635,9,11,.818,1,5,6,6,0,1,1,5,42,32.7,7
