Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
34,116,34,2020-01-02,73102,1,78219,W 109-103,*,36:11,10,18,0.556,2,4,0.5,8,14,0.571,0.611,3,4,0.75,0,7,7,5,1,2,1,1,25,22.6,15.0
35,117,35,2020-01-04,73102,1,44115,W 121-106,*,34:25,9,14,0.643,0,3,0.0,9,11,0.818,0.643,2,2,1.0,0,7,7,0,2,0,2,2,20,15.1,16.0
36,118,36,2020-01-06,73102,1,19148,L 113-120,*,36:38,6,13,0.462,0,3,0.0,6,10,0.6,0.462,2,5,0.4,2,7,9,2,0,0,0,1,14,10.6,-13.0
37,119,37,2020-01-07,73102,1,11217,W 111-103 (OT),*,38:37,8,18,0.444,0,3,0.0,8,15,0.533,0.444,6,6,1.0,2,2,4,2,2,0,4,0,22,14.0,14.0
38,120,38,2020-01-09,73102,0,77002,W 113-92,*,30:44,8,15,0.533,1,3,0.333,7,12,0.583,0.567,3,3,1.0,0,3,3,3,1,0,0,1,20,16.3,28.0
39,121,39,2020-01-11,73102,0,90015,L 110-125,*,34:52,8,17,0.471,1,4,0.25,7,13,0.538,0.5,7,7,1.0,0,8,8,0,1,1,1,0,24,18.4,-12.0
40,122,40,2020-01-13,73102,1,55403,W 117-104,*,36:26,8,12,0.667,2,3,0.667,6,9,0.667,0.75,2,2,1.0,2,18,20,10,0,1,2,1,20,26.9,23.0
41,123,41,2020-01-15,73102,0,51300,L 121-130,*,37:44,6,10,0.6,2,2,1.0,4,8,0.5,0.7,7,7,1.0,0,6,6,6,3,1,3,2,21,22.3,-6.0
42,124,42,2020-01-17,73102,0,33132,L 108-115,*,37:10,5,13,0.385,2,6,0.333,3,7,0.429,0.462,6,6,1.0,0,5,5,8,1,0,1,4,18,16.4,-10.0
43,125,43,2020-01-18,73102,0,97227,W 119-106,*,34:34,9,17,0.529,0,4,0.0,9,13,0.692,0.529,4,6,0.667,3,7,10,5,0,0,2,1,22,18.2,10.0
44,126,44,2020-01-20,73102,1,77002,W 112-107,*,38:54,5,10,0.5,0,1,0.0,5,9,0.556,0.5,3,4,0.75,0,10,10,1,3,1,1,0,13,14.0,1.0
45,127,45,2020-01-22,73102,1,32801,W 120-114,*,37:36,7,10,0.7,0,0,,7,10,0.7,0.7,4,5,0.8,0,12,12,1,3,3,3,4,18,18.2,9.0
46,128,46,2020-01-24,73102,0,30313,W 140-111,*,37:12,7,16,0.438,0,2,0.0,7,14,0.5,0.438,10,13,0.769,1,2,3,6,1,3,3,1,24,19.6,25.0
47,129,47,2020-01-25,73102,1,55403,W 113-104,*,34:08,3,14,0.214,0,2,0.0,3,12,0.25,0.214,5,6,0.833,0,7,7,2,1,2,3,3,11,3.7,-9.0
48,130,48,2020-01-27,73102,0,75219,L 97-107,*,32:13,5,20,0.25,3,6,0.5,2,14,0.143,0.325,3,4,0.75,1,10,11,4,0,1,3,1,16,7.4,-6.0
49,131,49,2020-01-29,73102,1,95814,W 120-100,*,38:37,6,13,0.462,3,5,0.6,3,8,0.375,0.577,2,3,0.667,0,7,7,7,1,2,2,2,17,16.5,25.0
50,132,50,2020-01-31,73102,1,85004,W 111-107,*,34:00,5,16,0.313,0,5,0.0,5,11,0.455,0.313,2,2,1.0,3,6,9,4,0,1,1,2,12,8.4,19.0
